openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
40536,SpeedDating,inverse,1,0.1647171162568632,0.8352828837431368,0.0025797484479024,-0.0068015071874322
40536,SpeedDating,inverse,2,0.1647171162568632,0.8352828837431368,0.0012898285027179,0.0012898285027179
40536,SpeedDating,inverse,3,0.1647171162568632,0.8352828837431368,0.0012723042699516,0.0012723042699516
40536,SpeedDating,inverse,4,0.1647171162568632,0.8352828837431368,-0.0017671335489207,-0.0017671335489207
40536,SpeedDating,prev,0,0.1647171162568632,0.1647171162568632,0.085290415264418,0.0842933230028873
40536,SpeedDating,prev,1,0.1647171162568632,0.1647171162568632,0.0849174580253624,0.0821457142270235
40536,SpeedDating,prev,2,0.1647171162568632,0.1647171162568632,0.1011779145817907,0.097967101590512
40536,SpeedDating,prev,3,0.1647171162568632,0.1647171162568632,0.0875317202066859,0.0816185832042533
40536,SpeedDating,prev,4,0.1647171162568632,0.1647171162568632,0.0922448125500806,0.0812405598993968
40701,churn,inverse,0,0.1414,0.8586,-0.0222760924753588,0.0460519869760157
40701,churn,inverse,1,0.1414,0.8586,-0.0092479723418201,0.039429127801093
40701,churn,inverse,2,0.1414,0.8586,0.0021412779596232,0.0512497596206564
40701,churn,inverse,3,0.1414,0.8586,-0.0068845461677159,0.0503196603738369
40701,churn,inverse,4,0.1414,0.8586,0.0029933617610775,0.0480766872087148
40701,churn,prev,0,0.1414,0.1414,0.0903648441899978,0.102334228298196
40701,churn,prev,1,0.1414,0.1414,0.0882190743435774,0.098969313678966
40701,churn,prev,2,0.1414,0.1414,0.0912505125315618,0.1001231267653366
40701,churn,prev,3,0.1414,0.1414,0.0952191415447086,0.1039365547368943
40701,churn,prev,4,0.1414,0.1414,0.0953715241647293,0.102440501874121
40978,Internet-Advertisements,inverse,0,0.8600182982616651,0.1399817017383349,0.8538496919506476,0.8494714097041945
40978,Internet-Advertisements,inverse,1,0.8600182982616651,0.1399817017383349,0.8496161896690431,0.8505645670811148
40978,Internet-Advertisements,inverse,2,0.8600182982616651,0.1399817017383349,0.8528893963998868,0.8543190135437483
40978,Internet-Advertisements,inverse,3,0.8600182982616651,0.1399817017383349,0.8536076054938087,0.8556764425870448
40978,Internet-Advertisements,inverse,4,0.8600182982616651,0.1399817017383349,0.8501493568321465,0.8495484150320274
40978,Internet-Advertisements,prev,0,0.8600182982616651,0.8600182982616651,0.7589519158403093,0.7582971998160486
40978,Internet-Advertisements,prev,1,0.8600182982616651,0.8600182982616651,0.7523813103523024,0.7610801939829298
40978,Internet-Advertisements,prev,2,0.8600182982616651,0.8600182982616651,0.7657398592468097,0.7612626019903256
40978,Internet-Advertisements,prev,3,0.8600182982616651,0.8600182982616651,0.7747741194984417,0.7517492256638233
40978,Internet-Advertisements,prev,4,0.8600182982616651,0.8600182982616651,0.7622562989567824,0.76433853676513
41142,christine,prev,0,0.5,0.5,0.1655090474575989,0.1655090474575989
41142,christine,prev,1,0.5,0.5,0.1717293682481994,0.1717293682481994
41142,christine,prev,2,0.5,0.5,0.1906234290633444,0.1906234290633444
41142,christine,prev,3,0.5,0.5,0.172803505141059,0.172803505141059
41142,christine,prev,4,0.5,0.5,0.1897181056430791,0.1897181056430791
41143,jasmine,prev,0,0.5,0.5,0.270012660376895,0.2895831408855442
41143,jasmine,prev,1,0.5,0.5,0.2896361098914562,0.3129688202662519
41143,jasmine,prev,2,0.5,0.5,0.3078339926637509,0.3152421354233796
41143,jasmine,prev,3,0.5,0.5,0.2916507225863641,0.3069220977499136
41143,jasmine,prev,4,0.5,0.5,0.2978316596507895,0.2978610566010447
41145,philippine,prev,0,0.5,0.5,0.2273049709705075,0.2297839545653011
41145,philippine,prev,1,0.5,0.5,0.2256818091260497,0.2256818091260497
41145,philippine,prev,2,0.5,0.5,0.2210056625634551,0.2079519912790213
41145,philippine,prev,3,0.5,0.5,0.2239332078403238,0.2090832470779774
41145,philippine,prev,4,0.5,0.5,0.2279321781586834,0.2151681659877665
41146,sylvine,prev,0,0.5,0.5,0.4233825169909401,0.419414041389916
41146,sylvine,prev,1,0.5,0.5,0.4229204569239438,0.4311366008375881
41146,sylvine,prev,2,0.5,0.5,0.4322722718480851,0.4375303130425904
41146,sylvine,prev,3,0.5,0.5,0.4175053382521198,0.4178788280659508
41146,sylvine,prev,4,0.5,0.5,0.4196055039607224,0.4235188003707715
41150,MiniBooNE,inverse,0,0.2806233854102595,0.7193766145897404,0.1367516557250336,0.1386685866554597
41150,MiniBooNE,inverse,1,0.2806233854102595,0.7193766145897404,0.1369582590807703,0.143387890760729
41150,MiniBooNE,inverse,2,0.2806233854102595,0.7193766145897404,0.1355382311306854,0.1393787803213487
41150,MiniBooNE,inverse,3,0.2806233854102595,0.7193766145897404,0.1368568525203021,0.1418940055469866
41150,MiniBooNE,inverse,4,0.2806233854102595,0.7193766145897404,0.1368956136771259,0.142356828152234
41150,MiniBooNE,prev,0,0.2806233854102595,0.2806233854102595,0.2225374985001389,0.2225374985001389
41150,MiniBooNE,prev,1,0.2806233854102595,0.2806233854102595,0.2227990638072063,0.2227990638072063
41150,MiniBooNE,prev,2,0.2806233854102595,0.2806233854102595,0.2218232748064703,0.2218232748064703
41150,MiniBooNE,prev,3,0.2806233854102595,0.2806233854102595,0.2229037794590925,0.2229037794590925
41150,MiniBooNE,prev,4,0.2806233854102595,0.2806233854102595,0.2229916980813536,0.2229916980813536
41434,Click_prediction_small,inverse,0,0.1684189446280164,0.8315810553719836,0.0003754693366708,-0.0011521102079049
41434,Click_prediction_small,inverse,1,0.1684189446280164,0.8315810553719836,-0.0003710182806423,0.0001466847089555
41434,Click_prediction_small,inverse,2,0.1684189446280164,0.8315810553719836,-0.0014565952918718,-0.0003732438086566
41434,Click_prediction_small,inverse,3,0.1684189446280164,0.8315810553719836,-9.741368527522694e-05,-0.0004984626400258
41434,Click_prediction_small,inverse,4,0.1684189446280164,0.8315810553719836,-0.0006151814768496,-0.000621408945091
41434,Click_prediction_small,prev,0,0.1684189446280164,0.1684189446280164,0.0389336111022276,0.0380180268201741
41434,Click_prediction_small,prev,1,0.1684189446280164,0.1684189446280164,0.0396293219877225,0.0361774814426931
41434,Click_prediction_small,prev,2,0.1684189446280164,0.1684189446280164,0.0418474264304904,0.0398959114073901
41434,Click_prediction_small,prev,3,0.1684189446280164,0.1684189446280164,0.0391933028715741,0.0385724483449231
41434,Click_prediction_small,prev,4,0.1684189446280164,0.1684189446280164,0.0390100456870329,0.0396325173192016
45035,albert,prev,0,0.5,0.5,0.1508562238732248,0.1512781680526691
45035,albert,prev,1,0.5,0.5,0.1517654707124479,0.1471676555053561
45035,albert,prev,2,0.5,0.5,0.1528546809195524,0.1502998274887383
45035,albert,prev,3,0.5,0.5,0.1525597649568483,0.1500089421420495
45035,albert,prev,4,0.5,0.5,0.1552439028581345,0.1524807810493153
45072,airlines,prev,0,0.4454422923970537,0.4454422923970537,0.1179028274518392,0.1182370474279546
45072,airlines,prev,1,0.4454422923970537,0.4454422923970537,0.1170111417053325,0.1174007253846602
45072,airlines,prev,2,0.4454422923970537,0.4454422923970537,0.1167461037174234,0.1158106692755556
45072,airlines,prev,3,0.4454422923970537,0.4454422923970537,0.1169020813076072,0.1172052804727732
45072,airlines,prev,4,0.4454422923970537,0.4454422923970537,0.1155180860089668,0.1160312175863014
