openml_id,name,run_type,run_id,hessian_mode,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1489,phoneme,inverse,4,fixed025,0.2934863064396743,0.7065136935603257,0.1349282889701413,0.1357439279857379
1489,phoneme,inverse,0,true,0.2934863064396743,0.7065136935603257,0.1210895611517865,0.119903486451568
1489,phoneme,inverse,1,true,0.2934863064396743,0.7065136935603257,0.1462460683403553,0.1452606938104028
1489,phoneme,inverse,2,true,0.2934863064396743,0.7065136935603257,0.1229508120112728,0.1229508120112728
1489,phoneme,inverse,3,true,0.2934863064396743,0.7065136935603257,0.1263552703093088,0.1296628371484462
1489,phoneme,inverse,4,true,0.2934863064396743,0.7065136935603257,0.1349282889701413,0.1376342002545881
1489,phoneme,prev,0,absw,0.2934863064396743,0.2934863064396743,0.2130659712561854,0.2136918002264291
1489,phoneme,prev,1,absw,0.2934863064396743,0.2934863064396743,0.2188533236922694,0.2199137391325425
1489,phoneme,prev,2,absw,0.2934863064396743,0.2934863064396743,0.228605209524792,0.2289224012456902
1489,phoneme,prev,3,absw,0.2934863064396743,0.2934863064396743,0.2201406376011058,0.216416601523889
1489,phoneme,prev,4,absw,0.2934863064396743,0.2934863064396743,0.2231117198211736,0.2221092294659462
1489,phoneme,prev,0,fixed025,0.2934863064396743,0.2934863064396743,0.2130659712561854,0.2121978385554109
1489,phoneme,prev,1,fixed025,0.2934863064396743,0.2934863064396743,0.2188533236922694,0.219076792610364
1489,phoneme,prev,2,fixed025,0.2934863064396743,0.2934863064396743,0.228605209524792,0.2295536062999922
1489,phoneme,prev,3,fixed025,0.2934863064396743,0.2934863064396743,0.2201406376011058,0.2216168460766069
1489,phoneme,prev,4,fixed025,0.2934863064396743,0.2934863064396743,0.2231117198211736,0.2231430177782026
1489,phoneme,prev,0,true,0.2934863064396743,0.2934863064396743,0.2130659712561854,0.2134380998230342
1489,phoneme,prev,1,true,0.2934863064396743,0.2934863064396743,0.2188533236922694,0.2191673880859493
1489,phoneme,prev,2,true,0.2934863064396743,0.2934863064396743,0.228605209524792,0.2290747435941859
1489,phoneme,prev,3,true,0.2934863064396743,0.2934863064396743,0.2201406376011058,0.2138541708837294
1489,phoneme,prev,4,true,0.2934863064396743,0.2934863064396743,0.2231117198211736,0.2233759975653824
1502,skin-segmentation,inverse,0,absw,0.7924605295910747,0.2075394704089253,0.7921918895344159,0.7921993318151784
1502,skin-segmentation,inverse,1,absw,0.7924605295910747,0.2075394704089253,0.792098342137527,0.7920952593624098
1502,skin-segmentation,inverse,2,absw,0.7924605295910747,0.2075394704089253,0.7921182094572886,0.7921182094572886
1502,skin-segmentation,inverse,3,absw,0.7924605295910747,0.2075394704089253,0.792176149994568,0.792176149994568
1502,skin-segmentation,inverse,4,absw,0.7924605295910747,0.2075394704089253,0.7921670940860281,0.7921670940860281
1502,skin-segmentation,inverse,0,fixed025,0.7924605295910747,0.2075394704089253,0.7921918895344159,0.7921924495142083
1502,skin-segmentation,inverse,1,fixed025,0.7924605295910747,0.2075394704089253,0.792098342137527,0.7920973730356269
1502,skin-segmentation,inverse,2,fixed025,0.7924605295910747,0.2075394704089253,0.7921182094572886,0.7921210210928645
1502,skin-segmentation,inverse,3,fixed025,0.7924605295910747,0.2075394704089253,0.792176149994568,0.792176149994568
1502,skin-segmentation,inverse,4,fixed025,0.7924605295910747,0.2075394704089253,0.7921670940860281,0.7921670940860281
1502,skin-segmentation,inverse,0,true,0.7924605295910747,0.2075394704089253,0.7921918895344159,0.7921918895344159
1502,skin-segmentation,inverse,1,true,0.7924605295910747,0.2075394704089253,0.792098342137527,0.7920914728606534
1502,skin-segmentation,inverse,2,true,0.7924605295910747,0.2075394704089253,0.7921182094572886,0.7921182094572886
1502,skin-segmentation,inverse,3,true,0.7924605295910747,0.2075394704089253,0.792176149994568,0.792176149994568
1502,skin-segmentation,inverse,4,true,0.7924605295910747,0.2075394704089253,0.7921670940860281,0.7921670940860281
1502,skin-segmentation,prev,0,absw,0.7924605295910747,0.7924605295910747,0.7919050588890202,0.7919996646166053
1502,skin-segmentation,prev,1,absw,0.7924605295910747,0.7924605295910747,0.7916901122913012,0.79182062666023
1502,skin-segmentation,prev,2,absw,0.7924605295910747,0.7924605295910747,0.7918749278641987,0.7919073096698467
1502,skin-segmentation,prev,3,absw,0.7924605295910747,0.7924605295910747,0.7919418231931078,0.7919694340117169
1502,skin-segmentation,prev,4,absw,0.7924605295910747,0.7924605295910747,0.791856094901213,0.7918913937344159
1502,skin-segmentation,prev,0,fixed025,0.7924605295910747,0.7924605295910747,0.7919050588890202,0.7919050588890202
1502,skin-segmentation,prev,1,fixed025,0.7924605295910747,0.7924605295910747,0.7916901122913012,0.7916901122913012
1502,skin-segmentation,prev,2,fixed025,0.7924605295910747,0.7924605295910747,0.7918749278641987,0.7918755369263738
1502,skin-segmentation,prev,3,fixed025,0.7924605295910747,0.7924605295910747,0.7919418231931078,0.7919565421956752
1502,skin-segmentation,prev,4,fixed025,0.7924605295910747,0.7924605295910747,0.791856094901213,0.7918645202613033
1502,skin-segmentation,prev,0,true,0.7924605295910747,0.7924605295910747,0.7919050588890202,0.7919398762329706
1502,skin-segmentation,prev,1,true,0.7924605295910747,0.7924605295910747,0.7916901122913012,0.7918024819698813
1502,skin-segmentation,prev,2,true,0.7924605295910747,0.7924605295910747,0.7918749278641987,0.7919038583175205
1502,skin-segmentation,prev,3,true,0.7924605295910747,0.7924605295910747,0.7919418231931078,0.7919609290826651
1502,skin-segmentation,prev,4,true,0.7924605295910747,0.7924605295910747,0.791856094901213,0.7918040603867867
1570,wilt,inverse,0,absw,0.0539367637941723,0.9460632362058277,0.0087590379113261,0.0162011661132915
1570,wilt,inverse,1,absw,0.0539367637941723,0.9460632362058277,0.0262992886805641,0.0302773323465318
1570,wilt,inverse,2,absw,0.0539367637941723,0.9460632362058277,0.0225268286665844,0.0103368924403339
1570,wilt,inverse,3,absw,0.0539367637941723,0.9460632362058277,0.0272398338884092,0.0261197385571488
1570,wilt,inverse,4,absw,0.0539367637941723,0.9460632362058277,0.0249579403911157,0.0268975700607613
1570,wilt,inverse,0,fixed025,0.0539367637941723,0.9460632362058277,0.0087590379113261,-0.0025468886113759
1570,wilt,inverse,1,fixed025,0.0539367637941723,0.9460632362058277,0.0262992886805641,0.0305857078245137
1570,wilt,inverse,2,fixed025,0.0539367637941723,0.9460632362058277,0.0225268286665844,0.0080785786263133
1570,wilt,inverse,3,fixed025,0.0539367637941723,0.9460632362058277,0.0272398338884092,0.031814070145142
1570,wilt,inverse,4,fixed025,0.0539367637941723,0.9460632362058277,0.0249579403911157,0.0272628584070341
1570,wilt,inverse,0,true,0.0539367637941723,0.9460632362058277,0.0087590379113261,0.0155535776095293
1570,wilt,inverse,1,true,0.0539367637941723,0.9460632362058277,0.0262992886805641,0.0300100735989474
1570,wilt,inverse,2,true,0.0539367637941723,0.9460632362058277,0.0225268286665844,0.0097163026546174
1570,wilt,inverse,3,true,0.0539367637941723,0.9460632362058277,0.0272398338884092,0.0324256815098063
1570,wilt,inverse,4,true,0.0539367637941723,0.9460632362058277,0.0249579403911157,0.0289709672938307
1570,wilt,prev,0,absw,0.0539367637941723,0.0539367637941723,0.0526783756996933,0.0526783756996933
1570,wilt,prev,1,absw,0.0539367637941723,0.0539367637941723,0.048005682247241,0.0482485958611923
1570,wilt,prev,2,absw,0.0539367637941723,0.0539367637941723,0.0508985483810913,0.0513492395676827
1570,wilt,prev,3,absw,0.0539367637941723,0.0539367637941723,0.0505593380493665,0.050655635565836
1570,wilt,prev,4,absw,0.0539367637941723,0.0539367637941723,0.0479894518965149,0.0478235512042045
1570,wilt,prev,0,fixed025,0.0539367637941723,0.0539367637941723,0.0526783756996933,0.0527705477961934
1570,wilt,prev,1,fixed025,0.0539367637941723,0.0539367637941723,0.048005682247241,0.047935566509735
1570,wilt,prev,2,fixed025,0.0539367637941723,0.0539367637941723,0.0508985483810913,0.0510646053455218
1570,wilt,prev,3,fixed025,0.0539367637941723,0.0539367637941723,0.0505593380493665,0.0505860781735831
1570,wilt,prev,4,fixed025,0.0539367637941723,0.0539367637941723,0.0479894518965149,0.0482047508645306
1570,wilt,prev,0,true,0.0539367637941723,0.0539367637941723,0.0526783756996933,0.0528471958541445
1570,wilt,prev,1,true,0.0539367637941723,0.0539367637941723,0.048005682247241,0.048005682247241
1570,wilt,prev,2,true,0.0539367637941723,0.0539367637941723,0.0508985483810913,0.0511522852035408
1570,wilt,prev,3,true,0.0539367637941723,0.0539367637941723,0.0505593380493665,0.0504813127751425
1570,wilt,prev,4,true,0.0539367637941723,0.0539367637941723,0.0479894518965149,0.0476777577926815
1590,adult,inverse,0,absw,0.7607182343065395,0.2392817656934605,0.7071591505274976,0.7071755695051339
1590,adult,inverse,1,absw,0.7607182343065395,0.2392817656934605,0.709976133826123,0.7100410438328286
1590,adult,inverse,2,absw,0.7607182343065395,0.2392817656934605,0.7070737387156405,0.7071664275322225
1590,adult,inverse,3,absw,0.7607182343065395,0.2392817656934605,0.7103521454496218,0.710666561144403
1590,adult,inverse,4,absw,0.7607182343065395,0.2392817656934605,0.7109295206736311,0.7109326160138241
1590,adult,inverse,0,fixed025,0.7607182343065395,0.2392817656934605,0.7071591505274976,0.7068371766467314
1590,adult,inverse,1,fixed025,0.7607182343065395,0.2392817656934605,0.709976133826123,0.7098859400844668
1590,adult,inverse,2,fixed025,0.7607182343065395,0.2392817656934605,0.7070737387156405,0.7071322188940635
1590,adult,inverse,3,fixed025,0.7607182343065395,0.2392817656934605,0.7103521454496218,0.7103521454496218
1590,adult,inverse,4,fixed025,0.7607182343065395,0.2392817656934605,0.7109295206736311,0.7112298077549852
1590,adult,inverse,0,true,0.7607182343065395,0.2392817656934605,0.7071591505274976,0.7074106157638204
1590,adult,inverse,1,true,0.7607182343065395,0.2392817656934605,0.709976133826123,0.709976133826123
1590,adult,inverse,2,true,0.7607182343065395,0.2392817656934605,0.7070737387156405,0.7069888708305374
1590,adult,inverse,3,true,0.7607182343065395,0.2392817656934605,0.7103521454496218,0.7103521454496218
1590,adult,inverse,4,true,0.7607182343065395,0.2392817656934605,0.7109295206736311,0.7109295206736311
1590,adult,prev,0,absw,0.7607182343065395,0.7607182343065395,0.5220264530041239,0.5222729433606285
1590,adult,prev,1,absw,0.7607182343065395,0.7607182343065395,0.5083610943793195,0.5102996466983587
1590,adult,prev,2,absw,0.7607182343065395,0.7607182343065395,0.5165128586292596,0.5165806895440584
1590,adult,prev,3,absw,0.7607182343065395,0.7607182343065395,0.5299415619171429,0.530525654188113
1590,adult,prev,4,absw,0.7607182343065395,0.7607182343065395,0.5321620130534198,0.5316173891503384
1590,adult,prev,0,fixed025,0.7607182343065395,0.7607182343065395,0.5220264530041239,0.5220264530041239
1590,adult,prev,1,fixed025,0.7607182343065395,0.7607182343065395,0.5083610943793195,0.5090202970332371
1590,adult,prev,2,fixed025,0.7607182343065395,0.7607182343065395,0.5165128586292596,0.5168585626246442
1590,adult,prev,3,fixed025,0.7607182343065395,0.7607182343065395,0.5299415619171429,0.5302481785888867
1590,adult,prev,4,fixed025,0.7607182343065395,0.7607182343065395,0.5321620130534198,0.5320299931807694
1590,adult,prev,0,true,0.7607182343065395,0.7607182343065395,0.5220264530041239,0.5224324777521241
1590,adult,prev,1,true,0.7607182343065395,0.7607182343065395,0.5083610943793195,0.5083610943793195
1590,adult,prev,2,true,0.7607182343065395,0.7607182343065395,0.5165128586292596,0.5153167617985
1590,adult,prev,3,true,0.7607182343065395,0.7607182343065395,0.5299415619171429,0.5301965818973088
1590,adult,prev,4,true,0.7607182343065395,0.7607182343065395,0.5321620130534198,0.5321620130534198
4135,Amazon_employee_access,inverse,0,absw,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,1,absw,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,2,absw,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,3,absw,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,4,absw,0.9421099209618848,0.05789007903811516,0.9385954638788137,0.9385954638788137
4135,Amazon_employee_access,inverse,0,fixed025,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,1,fixed025,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,2,fixed025,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,3,fixed025,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,4,fixed025,0.9421099209618848,0.05789007903811516,0.9385954638788137,0.9385954638788137
4135,Amazon_employee_access,inverse,0,true,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,1,true,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,2,true,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,3,true,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,4,true,0.9421099209618848,0.05789007903811516,0.9385954638788137,0.9385954638788137
4135,Amazon_employee_access,prev,0,absw,0.9421099209618848,0.9421099209618848,0.320666239570776,0.3195324006224008
4135,Amazon_employee_access,prev,1,absw,0.9421099209618848,0.9421099209618848,0.2894757828459889,0.2863092384848456
4135,Amazon_employee_access,prev,2,absw,0.9421099209618848,0.9421099209618848,0.329777193193133,0.3305758356154917
4135,Amazon_employee_access,prev,3,absw,0.9421099209618848,0.9421099209618848,0.3252763689310807,0.3250956874253455
4135,Amazon_employee_access,prev,4,absw,0.9421099209618848,0.9421099209618848,0.3171012140667703,0.316509328831754
4135,Amazon_employee_access,prev,0,fixed025,0.9421099209618848,0.9421099209618848,0.320666239570776,0.3187505833237879
