openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1067,kc1,prev,0,0.1545756282598387,0.1545756282598387,0.0649233360304722,0.0681715200596651
1067,kc1,prev,1,0.1545756282598387,0.1545756282598387,0.0603901214035932,0.0701391301789892
1067,kc1,prev,2,0.1545756282598387,0.1545756282598387,0.0830718827926605,0.0776455058221221
1067,kc1,prev,3,0.1545756282598387,0.1545756282598387,0.0645464891728841,0.0726565633406551
1067,kc1,prev,4,0.1545756282598387,0.1545756282598387,0.0645006889922237,0.0615565675623537
1068,pc1,inverse,0,0.0694319206492335,0.9305680793507665,0.0,0.0
1068,pc1,inverse,1,0.0694319206492335,0.9305680793507665,-0.122394346396507,-0.1305535531157634
1068,pc1,inverse,2,0.0694319206492335,0.9305680793507665,0.0,0.0
1068,pc1,inverse,3,0.0694319206492335,0.9305680793507665,0.0,0.0
1068,pc1,inverse,4,0.0694319206492335,0.9305680793507665,0.004524886877828,0.004524886877828
1068,pc1,prev,0,0.0694319206492335,0.0694319206492335,0.0257859884996676,0.0293826183071965
1068,pc1,prev,1,0.0694319206492335,0.0694319206492335,0.0254055902344158,0.0347344298783752
1068,pc1,prev,2,0.0694319206492335,0.0694319206492335,0.0340690327436409,0.0311863068436096
1068,pc1,prev,3,0.0694319206492335,0.0694319206492335,0.0343432395099076,0.040696706081501
1068,pc1,prev,4,0.0694319206492335,0.0694319206492335,0.025864936561315,0.0290408346010772
1116,musk,inverse,0,0.1541376174598363,0.8458623825401637,0.1083956751971978,0.1192960039901724
1116,musk,inverse,1,0.1541376174598363,0.8458623825401637,0.0966083780583946,0.1057238873445672
1116,musk,inverse,2,0.1541376174598363,0.8458623825401637,0.1034294724158891,0.1152165288873185
1116,musk,inverse,3,0.1541376174598363,0.8458623825401637,0.0979218188042387,0.1069111690291008
1116,musk,inverse,4,0.1541376174598363,0.8458623825401637,0.0906001721561166,0.0998228185255716
1116,musk,prev,0,0.1541376174598363,0.1541376174598363,0.1442097332128747,0.1462852258560234
1116,musk,prev,1,0.1541376174598363,0.1541376174598363,0.1441611751909309,0.1465455080889475
